HUC_12	HU_12_NAME	BIN	CROSSED	y	x
20200040506	Cincinnati Creek	1009519	CINCINNATI CREEK	43.363599	-75.212092
41401010102	Eightmile Creek-Frontal Lake Ontario	3313260	EIGHTMILE CREEK	43.353444	-76.552007
41402020204	Middle West Branch Fish Creek	2205600	WEST BR FISH CR	43.362439	-75.777359
41402020203	Mad River	3310520	MAD RIVER	43.362903	-75.744503
20200040501	Fourmile Brook	2269130	FOUR MILE CREEK	43.365614	-74.892625
41504010204	Indian River	3305790	INDIAN RIVER	43.35235	-73.253555
20200010705	Lake Luzerne	5524440	STEWART BROOK	43.359602	-73.812872
20200040502	Concklin Brook-West Canada Creek	1004750	WEST CANADA CREEK	43.365769	-74.957604
20200040501	Fourmile Brook	2269140	FOUR MILE CREEK	43.366176	-74.892684
41504010104	Wood Creek-Lake Champlain Canal	3305800	BIG CREEK	43.356402	-73.487281
41504010101	Headwaters Halfway Creek	1006630	HALFWAY CREEK	43.358532	-73.620135
41504010204	Indian River	3306040	INDIAN RIVER	43.354389	-73.263245
20200040101	West Branch Mohawk River	3310760	W BR MOHAWK RIVER	43.366643	-75.504985
41504010104	Wood Creek-Lake Champlain Canal	4038470	CHAMPLAIN CANAL	43.357915	-73.493907
41300010408	Outlet Oak Orchard Creek	3319100	BEARDSLEY CREEK	43.32245	-78.221683
41402020203	Mad River	2205590	MAD RIVER	43.365714	-75.727505
41300010206	Cowsucker Creek-Frontal Lake Ontario	3095730	COWSUCKER CREEK	43.332606	-77.856752
20200020205	Devorse Creek-West Branch Sacandaga River	2204560	JIMMY CREEK	43.366444	-74.348883
41300010408	Outlet Oak Orchard Creek	3361970	MARSH CREEK	43.326072	-78.13024
41401010103	Ninemile Creek	3208890	NINE MILE CREEK	43.357726	-76.600613
41300010704	Eighteenmile Creek	3329720	EIGHTEEN MILE CRK	43.308721	-78.715359
41300010801	Hopkins Creek-Frontal Lake Ontario	3329710	HOPKINS CREEK	43.3082	-78.732958
20200010705	Lake Luzerne	1006750	STEWART BROOK	43.364335	-73.816482
41401020902	South Branch Little Salmon River	3313630	S BR LIL SALMON R	43.365827	-76.078145
41401020902	South Branch Little Salmon River	2209350	S BR LIL SALMON R	43.365875	-76.073085
41504010104	Wood Creek-Lake Champlain Canal	3305990	BIG CREEK	43.360022	-73.42202
41300010206	Cowsucker Creek-Frontal Lake Ontario	1035880	EAST CREEK	43.337019	-77.798489
41300010802	East Branch Twelvemile Creek-Frontal Lake Ontario	3329760	E BR 12 MILE CRK	43.307135	-78.831522
20200020205	Devorse Creek-West Branch Sacandaga River	3307480	W BR SACANDAGA RV	43.369806	-74.322994
41300010304	Yanty Creek-Frontal Lake Ontario	1041320	YANTY CREEK	43.333438	-77.965459
41504010104	Wood Creek-Lake Champlain Canal	3038480	BIG CREEK TRIB.	43.360995	-73.420773
41300010901	Twelvemile Creek	1014650	TWELVE MILE CREEK	43.307262	-78.857173
41300010503	Middle Johnson Creek	1028850	JOHNSON CREEK	43.322294	-78.388898
41300010303	Sandy Creek	3317630	SANDY CREEK	43.335252	-77.927759
41300010206	Cowsucker Creek-Frontal Lake Ontario	1035870	BRUSH CREEK	43.338338	-77.805033
41300010802	East Branch Twelvemile Creek-Frontal Lake Ontario	1014660	TUSCARORA RIVER	43.30851	-78.833458
41401020902	South Branch Little Salmon River	2208930	S BR LIL SALMON R	43.367903	-76.096572
41402030203	Black Creek	1027440	BLACK CREEK	43.364404	-76.429611
20200040501	Fourmile Brook	3307940	FOURMILE BROOK	43.373933	-74.90773
41401010201	Sterling Valley Creek	2206930	STERLING VLLEY CK	43.363321	-76.631614
20200040502	Concklin Brook-West Canada Creek	3307950	WEST CANADA CREEK	43.375144	-74.905319
41300010303	Sandy Creek	3317640	SANDY CREEK	43.339054	-77.915156
20200040501	Fourmile Brook	3307460	FOUR MILE CREEK	43.376639	-74.779097
41300010303	Sandy Creek	1015310	SANDY CREEK	43.3405	-77.900792
41402030203	Black Creek	3313340	BLACK CREEK	43.368749	-76.42604
41402020106	Fall Brook-East Branch Fish Creek	3310350	FALL BROOK	43.376503	-75.589625
20200040501	Fourmile Brook	3307370	FOUR MILE CREEK	43.379588	-74.76134
41402020105	Florence Creek	2205310	FLORENCE CREEK	43.378594	-75.636309
41501010103	Little Black Creek	3310930	BLACK CREEK	43.380512	-75.085243
41300010304	Yanty Creek-Frontal Lake Ontario	3317670	YANTY CREEK	43.342868	-77.952472
20200020202	Outlet Piseco Lake	1008040	PISECO LAKE OUTLE	43.3809	-74.54514
41300010408	Outlet Oak Orchard Creek	1035770	BEARDSLEY CREEK	43.337456	-78.190652
41300010408	Outlet Oak Orchard Creek	1014750	MARSH CREEK EAST	43.339466	-78.127724
41300010408	Outlet Oak Orchard Creek	3361980	MARSH CREEK	43.339486	-78.130306
41402020103	Point Rock Creek	3310740	POINT ROCK CREEK	43.381124	-75.547449
41401010103	Ninemile Creek	3209110	NINEMILE CREEK	43.371346	-76.598997
41300010602	Golden Hill Creek	3360100	GOLDEN HILL CREEK	43.326621	-78.577708
41401020902	South Branch Little Salmon River	1031821	LITTLE SALMON RIV	43.377294	-76.121677
41401020902	South Branch Little Salmon River	1031822	LITTLE SALMON RVR	43.377311	-76.121312
41401020902	South Branch Little Salmon River	3208940	CARLEY MILLS POND	43.37759	-76.11909
41300010408	Outlet Oak Orchard Creek	1014740	PROCTOR BROOK	43.340262	-78.138125
41300010408	Outlet Oak Orchard Creek	3319040	MARSH CREEK TRIB.	43.340423	-78.135542
41401020902	South Branch Little Salmon River	3313590	S B LIL SALMON RV	43.377911	-76.123046
41300010408	Outlet Oak Orchard Creek	1014730	BEARDSLEY CREEK	43.339096	-78.185243
41300010602	Golden Hill Creek	3360090	GOLDEN HILL CREEK	43.327698	-78.574935
41504010204	Indian River	1038490	Indian River	43.371568	-73.285457
41300010503	Middle Johnson Creek	3318820	JOHNSON CREEK	43.335432	-78.358669
41300010603	Keg Creek-Frontal Lake Ontario	3362330	FISH CREEK	43.327741	-78.630682
41300010305	Bald Eagle Creek-Frontal Lake Ontario	3319150	BALD EAGLE CREEK	43.345535	-78.036246
41300010303	Sandy Creek	1035869	SANDY CREEK	43.349754	-77.893256
41504010204	Indian River	1038500	Indian River	43.373952	-73.282683
41300010602	Golden Hill Creek	3060430	GOLDEN HILL CREEK	43.331751	-78.554699
41501010104	Pine Creek-Black River	3310900	BAKER BROOK	43.387266	-75.166369
41300010304	Yanty Creek-Frontal Lake Ontario	3317110	YANTY CREEK	43.350411	-77.946298
41401021002	Catfish Creek	1000320	CATFISH CREEK	43.381933	-76.26398
41402020203	Mad River	3310590	MAD RIVER	43.386734	-75.735288
20200020202	Outlet Piseco Lake	1004780	PISECO LAKE OUTLT	43.388492	-74.576074
41300010801	Hopkins Creek-Frontal Lake Ontario	1060050	HOPKINS CREEK	43.328316	-78.743934
41501010103	Little Black Creek	2205940	LITTL BLACK CREEK	43.389582	-75.11316
41402020104	Mud Brook-East Branch Fish Creek	3310370	E BR FISH CREEK	43.388733	-75.556778
20200020202	Outlet Piseco Lake	1004770	SHERIFF LAKE OUTL	43.389729	-74.594215
41300010408	Outlet Oak Orchard Creek	3319050	MARSH CREEK	43.347717	-78.13549
41401010102	Eightmile Creek-Frontal Lake Ontario	1036580	EIGHT MILE CREEK	43.380215	-76.571865
41504010103	Halfway Creek	3306730	HALFWAY BROOK	43.383039	-73.604985
41300010408	Outlet Oak Orchard Creek	3319030	MARSH CREEK	43.34845	-78.149714
41300010602	Golden Hill Creek	3329150	GOLDEN HILL CREEK	43.337384	-78.535662
20200020306	Mill Creek-Upper Sacandaga River	3307260	SACANDAGA RIVER	43.390226	-74.28998
41402020204	Middle West Branch Fish Creek	3310540	W BR FISH CREEK	43.389791	-75.813233
41504010204	Indian River	3305760	INDIAN RIVER	43.379569	-73.256477
41300010304	Yanty Creek-Frontal Lake Ontario	1035842	YANTY CREEK	43.355054	-77.940354
41402020106	Fall Brook-East Branch Fish Creek	2205300	FALL BROOK	43.391579	-75.599526
41300010504	Lower Johnson Creek-Frontal Lake Ontario	3318800	JOHNSON CREEK	43.345327	-78.309621
41501010103	Little Black Creek	2267970	LITTLE BLACK CRK	43.393225	-75.058095
41402020203	Mad River	3310610	MAD RIVER	43.390944	-75.736055
41300010304	Yanty Creek-Frontal Lake Ontario	1035841	YANTY CREEK	43.355519	-77.940253
41300010602	Golden Hill Creek	3329250	GOLDEN HILL CREEK	43.33922	-78.525777
20200020202	Outlet Piseco Lake	3307380	OLD FLOW	43.39297	-74.59407
41300010603	Keg Creek-Frontal Lake Ontario	3329190	FISH CREEK	43.337198	-78.604973
41300010305	Bald Eagle Creek-Frontal Lake Ontario	3319160	BALD EAGLE CREEK	43.354744	-78.018321
41504010204	Indian River	1017100	INDIAN RIVER	43.381328	-73.258402
41401020902	South Branch Little Salmon River	1029410	LITTLE SALMON RIV	43.389341	-76.15079
41300010408	Outlet Oak Orchard Creek	3319020	MARSH CREEK	43.351802	-78.160435
41300010704	Eighteenmile Creek	1014680	EIGHTEEN MILE CRK	43.335453	-78.715634
41401010103	Ninemile Creek	1036680	NINE MILE CREEK	43.384752	-76.606139
41402020204	Middle West Branch Fish Creek	1010650	W BRANCH FISH CRK	43.394183	-75.831038
41300010408	Outlet Oak Orchard Creek	3319010	MARSH CREEK	43.353213	-78.191423
41300010601	Marsh Creek-Frontal Lake Ontario	1014700	MARSH CREEK WEST	43.347357	-78.405962
20200040502	Concklin Brook-West Canada Creek	2204730	MILL CREEK	43.398469	-74.861755
20200040407	Vly Brook-South Branch West Canada Creek	3307470	S BR W CANADA CRK	43.39912	-74.764321
20200040407	Vly Brook-South Branch West Canada Creek	3307440	S BR W CANADA CRK	43.399159	-74.740805
41501010104	Pine Creek-Black River	4426250	KAYUTA LAKE	43.399338	-75.166024
41300010305	Bald Eagle Creek-Frontal Lake Ontario	1068440	BALD EAGLE CREEK	43.360185	-78.016863
41504010104	Wood Creek-Lake Champlain Canal	4418080	CHAMPLAIN CANAL	43.389973	-73.486199
41402020103	Point Rock Creek	3310430	POINT ROCK CREEK	43.398906	-75.541539
41300010602	Golden Hill Creek	1014690	GOLDEN HILL CREEK	43.346636	-78.501286
41300010504	Lower Johnson Creek-Frontal Lake Ontario	3318980	JOHNSON CREEK	43.354011	-78.280094
41504010103	Halfway Creek	3306190	HALFWAY CREEK	43.392821	-73.579274
20200040407	Vly Brook-South Branch West Canada Creek	3307450	OUTLET WILMURT LK	43.401577	-74.736325
20200020306	Mill Creek-Upper Sacandaga River	3307250	ELBOW CREEK	43.40156	-74.290959
20200040102	Lansing Kill	5524100	LANSING KILL	43.403367	-75.344249
41504010103	Halfway Creek	2257380	HALFWAY BROOK	43.394865	-73.557155
41300010305	Bald Eagle Creek-Frontal Lake Ontario	1068450	BALD EAGLE CREEK	43.363878	-78.029757
41401010102	Eightmile Creek-Frontal Lake Ontario	1036690	EIGHT MILE CREEK	43.39329	-76.594388
20200020306	Mill Creek-Upper Sacandaga River	1021190	SACANDAGA RIVER	43.403133	-74.285425
41300010603	Keg Creek-Frontal Lake Ontario	1060060	FISH CREEK	43.34895	-78.597774
41504010204	Indian River	1038510	INDIAN RIVER	43.392676	-73.264498
41300010602	Golden Hill Creek	3328960	GOLDEN HILL CREEK	43.352745	-78.495839
20200020306	Mill Creek-Upper Sacandaga River	3367910	MILL CREEK	43.403853	-74.252401
41401021002	Catfish Creek	3313380	CATFISH CREEK	43.399929	-76.273245
41300010504	Lower Johnson Creek-Frontal Lake Ontario	1014710	JOHNSON CREEK	43.360756	-78.26468
41504010204	Indian River	1017110	INDIAN RIVER	43.395779	-73.267249
41401020903	Little Salmon River	1008560	LITTLE SALMON RVR	43.40314	-76.157473
41504010103	Halfway Creek	3306000	HALFWAY BROOK	43.401256	-73.522719
41402030203	Black Creek	3313570	BLACK CREEK	43.401952	-76.429629
41501010102	Twin Lakes Stream-Black River	3310680	BLACK RIVER	43.410884	-75.096105
41501010104	Pine Creek-Black River	4426240	KAYUTA LAKE	43.411163	-75.200894
41401020901	North Branch Little Salmon River	2208950	N BR LIL SALMON R	43.405709	-76.152706
41300010601	Marsh Creek-Frontal Lake Ontario	3367960	UNKNOWN CREEK	43.359878	-78.465624
20200020306	Mill Creek-Upper Sacandaga River	3307360	ELBOW CREEK	43.410191	-74.286042
41300010603	Keg Creek-Frontal Lake Ontario	2213670	FISH CREEK	43.356678	-78.575298
41401020901	North Branch Little Salmon River	3313580	N BR LIL SALMON R	43.40733	-76.125565
41401020901	North Branch Little Salmon River	3209180	N B LIT SALMON RV	43.407862	-76.12644
41504010102	Hadlock Pond	1038440	HADLOCK PD OUTLET	43.40416	-73.538456
41402030203	Black Creek	1039330	BLACK CREEK	43.405279	-76.400932
41401020901	North Branch Little Salmon River	3209160	N B LIT SALMON RV	43.409186	-76.043837
41300010601	Marsh Creek-Frontal Lake Ontario	3362000	UNNAMED CREEK	43.366039	-78.323023
41402030203	Black Creek	3209340	BLACK CREEK	43.406097	-76.40762
41300010603	Keg Creek-Frontal Lake Ontario	3329460	FISH CREEK	43.359993	-78.555743
41300010602	Golden Hill Creek	3328950	GOLDEN HILL CREEK	43.363096	-78.49594
41504010103	Halfway Creek	1038450	HALFWAY CREEK	43.407363	-73.521459
20200010704	Stony Creek	3305620	ROARING BRANCH	43.412532	-73.95771
20200010703	Patterson Brook-Hudson River	5524970	UNKNOWN FEEDER	43.411869	-73.875
41504010102	Hadlock Pond	1038430	HADLOCK PD OUTLET	43.408558	-73.558605
41300010504	Lower Johnson Creek-Frontal Lake Ontario	3318990	JOHNSON CREEK	43.371291	-78.264628
41504010203	Wells Brook-Mettawee River	3203660	METTAWEE RIVER	43.404918	-73.259857
41300010602	Golden Hill Creek	3329320	GOLDEN HILL CREEK	43.364927	-78.497526
41504010102	Hadlock Pond	3369500	HADLOCK POND OUTL	43.409694	-73.577475
41401020901	North Branch Little Salmon River	3313640	N BR LIL SALMON R	43.413219	-76.112705
41401020901	North Branch Little Salmon River	3209170	N B LIL SALMON RV	43.414204	-76.066033
41300010601	Marsh Creek-Frontal Lake Ontario	3319080	MARSH CREEK	43.370129	-78.363671
41401020901	North Branch Little Salmon River	1031831	LITTLE SALMON RVR	43.414341	-76.117666
41401020901	North Branch Little Salmon River	1031832	LITTLE SALMON RVR	43.414437	-76.117051
41504010203	Wells Brook-Mettawee River	1038520	METTAWEE RIVER	43.407014	-73.261989
20200040101	West Branch Mohawk River	3310440	E BR MOHAWK RIVER	43.419938	-75.465033
20200010704	Stony Creek	3305560	STONY CREEK	43.41596	-73.910095
41401010101	Rice Creek-Frontal Lake Ontario	3313290	RICE CREEK	43.411922	-76.518546
41300010603	Keg Creek-Frontal Lake Ontario	2213660	FISH CREEK	43.367703	-78.533475
41401020901	North Branch Little Salmon River	3313650	N BR LIL SALMON R	43.417306	-76.071276
41401010102	Eightmile Creek-Frontal Lake Ontario	3367420	EIGHTMILE CREEK	43.411172	-76.616224
20200040101	West Branch Mohawk River	3310450	WOOD CREEK	43.42183	-75.4564
41401020901	North Branch Little Salmon River	1060210	LITT SALMON RIVER	43.417404	-76.144848
41300010601	Marsh Creek-Frontal Lake Ontario	3319090	UNNAMED CREEK	43.372083	-78.422157
41401020901	North Branch Little Salmon River	3208960	NO BR LIL SALMON	43.41805	-76.143305
41504010104	Wood Creek-Lake Champlain Canal	4418070	CHAMPLAIN CANAL	43.41373	-73.485113
41401021002	Catfish Creek	3313460	CATFISH CREEK	43.416666	-76.278002
41401010101	Rice Creek-Frontal Lake Ontario	3313280	RICE CREEK	43.413682	-76.52526
20200010704	Stony Creek	3305640	ROARING BRANCH	43.41924	-73.952777
41504010103	Halfway Creek	1038460	MUD CREEK	43.414468	-73.493247
20200020306	Mill Creek-Upper Sacandaga River	3307350	ELBOW CREEK	43.423153	-74.299849
41401020903	Little Salmon River	1029340	LITT SALMON RIVER	43.42006	-76.165825
41504010204	Indian River	3305980	INDIAN RIVER	43.413012	-73.275527
41402020203	Mad River	2205680	MAD RIVER	43.424011	-75.763041
41401010101	Rice Creek-Frontal Lake Ontario	2209120	RICE CREEK	43.416501	-76.523231
41402020105	Florence Creek	2205670	FLORENCE CREEK	43.424801	-75.662489
41504010103	Halfway Creek	3306310	MUD CREEK	43.41711	-73.488735
20200010704	Stony Creek	3305630	Roaring Branch	43.422421	-73.946175
41504010103	Halfway Creek	1001090	HALFWAY CREEK	43.417264	-73.486755
41402030203	Black Creek	3209320	BLACK CREEK	43.419422	-76.422258
20200020202	Outlet Piseco Lake	1004790	ROGERS BROOK	43.427529	-74.498709
41401020903	Little Salmon River	3208970	LITTLE SALMON RVR	43.423061	-76.173048
41402020103	Point Rock Creek	3340440	POINT ROCK CREEK	43.427858	-75.547253
20200010704	Stony Creek	3305570	STONY CREEK	43.424229	-73.927613
20200010704	Stony Creek	3305580	ROARING BRANCH	43.424299	-73.929642
41401010101	Rice Creek-Frontal Lake Ontario	3313270	RICE CREEK	43.419868	-76.534062
41504010103	Halfway Creek	3203640	HALFWAY CREEK	43.420785	-73.514955
41402020202	Upper West Branch Fish Creek	3313620	FISH CREEK	43.429032	-75.884738
41501010203	Stonybrook Creek-Woodhull Creek	3310660	WOODHULL CREEK	43.432337	-75.19281
20200010704	Stony Creek	3305650	STONY CREEK	43.429105	-73.929009
41401010101	Rice Creek-Frontal Lake Ontario	2209140	RICE CREEK	43.424127	-76.538741
20200040102	Lansing Kill	3310490	LANSING KILL	43.434618	-75.303404
41501010202	Little Woodhull Creek	2205700	LIT WOODHULL CRK	43.436589	-75.180467
41504010103	Halfway Creek	3306240	HALFWAY CREEK	43.426852	-73.496899
20200040102	Lansing Kill	1025800	BLACK RIVER CANAL	43.437852	-75.329617
41501010302	East Kent Creek-Black River	1020210	FORESTPORT RESRVR	43.438965	-75.204037
41501010203	Stonybrook Creek-Woodhull Creek	2205720	BIG WOODHULL CR	43.439016	-75.182945
41501010203	Stonybrook Creek-Woodhull Creek	2205710	BIG WOODHULL CR	43.439098	-75.183205
41501010302	East Kent Creek-Black River	2205750	BLACK RIVER	43.440506	-75.20717
41501010302	East Kent Creek-Black River	2205760	BLACK RIVER	43.441055	-75.207167
20200020305	Dunning Creek-Upper Sacandaga River	1021200	DUNNING CREEK	43.438864	-74.256362
41504010102	Hadlock Pond	3306750	HADLOCK  POND IN	43.432852	-73.566466
41504080201	Headwater Lake George	1033540	ENGLISH BROOK	43.434732	-73.714659
41504080201	Headwater Lake George	1005730	ENGLISH BROOK	43.436127	-73.718829
41504010205	Mettawee River	3306340	METTAWEE RIVER	43.430579	-73.282071
41402020201	Headwaters Mad River	3310580	LITTLE RIVER	43.441233	-75.745834
41504010103	Halfway Creek	3203650	HALFWAY BROOK	43.434147	-73.503879
20200020201	Fall Stream	3307410	FALL STREAM	43.443127	-74.518388
41402020103	Point Rock Creek	3340520	POINT ROCK CREEK	43.443448	-75.544675
41504010205	Mettawee River	3306810	METTAWEE RIVER	43.433116	-73.283111
41504010105	Lake Champlain Canal	3305820	WINCHELL CREEK	43.435838	-73.448355
41504080201	Headwater Lake George	3370170	ENGLISH BROOK	43.439862	-73.722704
41401010101	Rice Creek-Frontal Lake Ontario	1036590	RICE CREEK	43.436607	-76.561298
20200010704	Stony Creek	3305590	STONY CREEK	43.442415	-73.946693
20200020305	Dunning Creek-Upper Sacandaga River	1004850	SACANDAGA RIVER	43.445177	-74.251522
41402020201	Headwaters Mad River	3310600	MAD RIVER	43.446207	-75.78297
20200020202	Outlet Piseco Lake	3307390	MILL STREAM	43.4479	-74.524865
20200020202	Outlet Piseco Lake	3307400	COLD STREAM	43.448423	-74.520535
41504080201	Headwater Lake George	1006640	INLET TO DUNHAMS	43.442128	-73.653331
41501010102	Twin Lakes Stream-Black River	2204760	TWIN LAKES STREAM	43.450597	-75.014893
41401021002	Catfish Creek	3313440	CATFISH CREEK	43.443771	-76.305924
20200010704	Stony Creek	3305600	STONY CREEK	43.448752	-74.000592
20200010704	Stony Creek	3305610	STONY CREEK	43.449724	-73.968071
41501010202	Little Woodhull Creek	2205690	LITT WOODHULL CRK	43.455269	-75.152464
20200020202	Outlet Piseco Lake	2204500	COLD STREAM	43.458784	-74.522184
41401020903	Little Salmon River	2209060	BLACK CREEK	43.45398	-76.229759
41401021002	Catfish Creek	3313500	CATFISH CREEK	43.453155	-76.312058
41501010203	Stonybrook Creek-Woodhull Creek	2205730	BIG WOODHULL CRK	43.463525	-75.172388
41402020104	Mud Brook-East Branch Fish Creek	3340510	E BR FISH CREEK	43.462456	-75.597012
41504010205	Mettawee River	3306330	METTAWEE RIVER	43.453134	-73.324523
41504010205	Mettawee River	3306120	METTAWEE RIVER	43.45359	-73.340375
41401020903	Little Salmon River	1036620	LITTLE SALMON RVR	43.459956	-76.226666
20200010704	Stony Creek	2203520	KENYONTOWN CREEK	43.462157	-73.939304
41504010105	Lake Champlain Canal	4017120	CHAMPLAIN CANAL	43.456967	-73.440706
41401021002	Catfish Creek	3209080	CATFISH CREEK	43.46129	-76.317179
41501010302	East Kent Creek-Black River	2205510	BLACK RIVER	43.468869	-75.241728
20200040101	West Branch Mohawk River	3340430	MIKEN BROOK	43.470145	-75.468663
41401020803	Sage Creek-Frontal Lake Ontario	3208980	SAGE CREEK	43.46684	-76.180075
20200020301	Hatchery Brook-Upper Sacandaga River	1004800	SACANDAGA LK OUTL	43.471374	-74.403641
41401020903	Little Salmon River	3313830	LITTLE SALMON RIV	43.466772	-76.237515
41401020903	Little Salmon River	1000330	LITT SALMON RIVER	43.467727	-76.232536
41501010302	East Kent Creek-Black River	4426210	FIRSTP CNL FEEDER	43.474888	-75.258599
20200020105	Jimmy Creek-East Branch Sacandaga River	3307490	E BR SACANDAGA RV	43.473265	-74.223604
41504010205	Mettawee River	1017320	METTAWEE RIVER	43.463518	-73.281014
